ligand_number,enumeration,conformer_number,name,score,smiles,lowest_conformer
41,2,1,41:2:1,-3.36194,[H]OC1([H])S(=O)C2([H])C3(OC3([H])[H])C([H])=C([H])C3(C([H])([H])[H])C([H])(O[H])C4(O[H])OC4(C([H])([H])[H])C([H])([H])C4(O[H])C(=C([H])[H])C(=O)OC4(C(=C([H])[H])C([H])([H])[H])C([H])([H])C4(C([H])([H])[H])C3(O[H])C3(C([H])([H])[H])OC1(C([H])([H])[H])C(O[H])(C3=O)C1([H])OC(=O)C2(C([H])(O[H])C([H])(O[H])C2(O[H])C(=C([H])[H])C(=O)C12O[H])C4(C([H])([H])[H])C([H])([H])[H],False
41,2,2,41:2:2,-3.18609,[H]OC1([H])S(=O)C2([H])C3(OC3([H])[H])C([H])=C([H])C3(C([H])([H])[H])C([H])(O[H])C4(O[H])OC4(C([H])([H])[H])C([H])([H])C4(O[H])C(=C([H])[H])C(=O)OC4(C(=C([H])[H])C([H])([H])[H])C([H])([H])C4(C([H])([H])[H])C3(O[H])C3(C([H])([H])[H])OC1(C([H])([H])[H])C(O[H])(C3=O)C1([H])OC(=O)C2(C([H])(O[H])C([H])(O[H])C2(O[H])C(=C([H])[H])C(=O)C12O[H])C4(C([H])([H])[H])C([H])([H])[H],False
41,3,0,41:3:0,-3.23604,[H]OC1([H])S(=O)C2([H])C3(OC3([H])[H])C([H])=C([H])C3(C([H])([H])[H])C([H])(O[H])C4(O[H])OC4(C([H])([H])[H])C([H])([H])C4(O[H])C(=C([H])[H])C(=O)OC4(C(=C([H])[H])C([H])([H])[H])C([H])([H])C4(C([H])([H])[H])C3(O[H])C3(C([H])([H])[H])OC1(C([H])([H])[H])C(O[H])(C3=O)C1([H])OC(=O)C2(C([H])(O[H])C([H])(O[H])C2(O[H])C(=C([H])[H])C(=O)C12O[H])C4(C([H])([H])[H])C([H])([H])[H],True
41,3,1,41:3:1,-2.66248,[H]OC1([H])S(=O)C2([H])C3(OC3([H])[H])C([H])=C([H])C3(C([H])([H])[H])C([H])(O[H])C4(O[H])OC4(C([H])([H])[H])C([H])([H])C4(O[H])C(=C([H])[H])C(=O)OC4(C(=C([H])[H])C([H])([H])[H])C([H])([H])C4(C([H])([H])[H])C3(O[H])C3(C([H])([H])[H])OC1(C([H])([H])[H])C(O[H])(C3=O)C1([H])OC(=O)C2(C([H])(O[H])C([H])(O[H])C2(O[H])C(=C([H])[H])C(=O)C12O[H])C4(C([H])([H])[H])C([H])([H])[H],False
41,3,2,41:3:2,-2.57154,[H]OC1([H])S(=O)C2([H])C3(OC3([H])[H])C([H])=C([H])C3(C([H])([H])[H])C([H])(O[H])C4(O[H])OC4(C([H])([H])[H])C([H])([H])C4(O[H])C(=C([H])[H])C(=O)OC4(C(=C([H])[H])C([H])([H])[H])C([H])([H])C4(C([H])([H])[H])C3(O[H])C3(C([H])([H])[H])OC1(C([H])([H])[H])C(O[H])(C3=O)C1([H])OC(=O)C2(C([H])(O[H])C([H])(O[H])C2(O[H])C(=C([H])[H])C(=O)C12O[H])C4(C([H])([H])[H])C([H])([H])[H],False
43,0,0,43:0:0,-2.77728,[H]OC12OC3([H])S(=O)C(OC([H])([H])[H])(OC34OC3(c5c([H])oc([H])c5[H])OC3([H])C3([H])C(C([H])([H])[H])(C(=O)C([H])([H])C([H])([H])C3(C([H])([H])[H])C([H])([H])[H])C4([H])[H])C1([H])C(C([H])([H])[H])(C([H])([H])[H])C(=C([H])[H])C2([H])[H],True
43,0,1,43:0:1,-2.28334,[H]OC12OC3([H])S(=O)C(OC([H])([H])[H])(OC34OC3(c5c([H])oc([H])c5[H])OC3([H])C3([H])C(C([H])([H])[H])(C(=O)C([H])([H])C([H])([H])C3(C([H])([H])[H])C([H])([H])[H])C4([H])[H])C1([H])C(C([H])([H])[H])(C([H])([H])[H])C(=C([H])[H])C2([H])[H],False
43,0,2,43:0:2,-2.08566,[H]OC12OC3([H])S(=O)C(OC([H])([H])[H])(OC34OC3(c5c([H])oc([H])c5[H])OC3([H])C3([H])C(C([H])([H])[H])(C(=O)C([H])([H])C([H])([H])C3(C([H])([H])[H])C([H])([H])[H])C4([H])[H])C1([H])C(C([H])([H])[H])(C([H])([H])[H])C(=C([H])[H])C2([H])[H],False
45,0,0,45:0:0,-2.47268,[H]C1=C2C([H])(OC(=O)C([H])([H])[H])C3(OC(=O)C([H])([H])[H])C4([H])C([H])([H])C(C([H])([H])[H])(C([H])(OC(=O)C([H])([H])[H])C([H])([H])C1([H])OC([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C21C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])(S(=O)C4(C([H])([H])[H])C([H])([H])[H])C31C([H])([H])OC(=O)C([H])([H])[H],True
47,0,0,47:0:0,-4.64569,[H]OC([H])([H])C1([H])OC(O[H])(C2(C([H])([H])[H])C([H])(O[H])C3(C([H])([H])[H])C4(OC(=O)C([H])([H])[H])C5([H])OC6(C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C([H])(O[H])C7(C([H])([H])[H])C(=C([H])[H])C([H])([H])C([H])([H])C6([H])C56S(=O)C([H])(C([H])([H])C([H])([H])C6([H])OC5([H])OC([H])(O[H])C([H])(O[H])C5(O[H])OC7([H])[H])C5(C([H])([H])[H])C4(O[H])C2(O[H])OC([H])([H])C35O[H])C1([H])[H],True
47,0,1,47:0:1,-4.50497,[H]OC([H])([H])C1([H])OC(O[H])(C2(C([H])([H])[H])C([H])(O[H])C3(C([H])([H])[H])C4(OC(=O)C([H])([H])[H])C5([H])OC6(C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C([H])(O[H])C7(C([H])([H])[H])C(=C([H])[H])C([H])([H])C([H])([H])C6([H])C56S(=O)C([H])(C([H])([H])C([H])([H])C6([H])OC5([H])OC([H])(O[H])C([H])(O[H])C5(O[H])OC7([H])[H])C5(C([H])([H])[H])C4(O[H])C2(O[H])OC([H])([H])C35O[H])C1([H])[H],False
47,0,2,47:0:2,-3.27649,[H]OC([H])([H])C1([H])OC(O[H])(C2(C([H])([H])[H])C([H])(O[H])C3(C([H])([H])[H])C4(OC(=O)C([H])([H])[H])C5([H])OC6(C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C([H])(O[H])C7(C([H])([H])[H])C(=C([H])[H])C([H])([H])C([H])([H])C6([H])C56S(=O)C([H])(C([H])([H])C([H])([H])C6([H])OC5([H])OC([H])(O[H])C([H])(O[H])C5(O[H])OC7([H])[H])C5(C([H])([H])[H])C4(O[H])C2(O[H])OC([H])([H])C35O[H])C1([H])[H],False
52,0,0,52:0:0,-2.44666,[H]Oc1c2c3c(c4c([H])c([H])oc14)C([H])(OC(=O)C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1(O[H])C([H])(O[H])OC([H])([H])C3(O[H])C1(C([H])([H])[H])C1([H])S(=O)C([H])(C3(C([H])([H])[H])OC23[H])C1(C([H])([H])[H])C([H])([H])[H],True
52,0,1,52:0:1,-2.19668,[H]Oc1c2c3c(c4c([H])c([H])oc14)C([H])(OC(=O)C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1(O[H])C([H])(O[H])OC([H])([H])C3(O[H])C1(C([H])([H])[H])C1([H])S(=O)C([H])(C3(C([H])([H])[H])OC23[H])C1(C([H])([H])[H])C([H])([H])[H],False
52,0,2,52:0:2,-2.12614,[H]Oc1c2c3c(c4c([H])c([H])oc14)C([H])(OC(=O)C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1(O[H])C([H])(O[H])OC([H])([H])C3(O[H])C1(C([H])([H])[H])C1([H])S(=O)C([H])(C3(C([H])([H])[H])OC23[H])C1(C([H])([H])[H])C([H])([H])[H],False
53,0,0,53:0:0,-5.36862,[H]OC1([H])C([H])(C([H])([H])C([H])([H])[H])C2([H])C([H])(OC(=O)C([H])([H])[H])C([H])=C3C4(O[H])C(O[H])(S(=O)C([H])([H])C5([H])C6([H])OC57OC(O[H])(C([H])(O[H])C7(C([H])([H])[H])C(O[H])(C([H])([H])[H])C6([H])O[H])C5(O[H])C([H])([H])C(C([H])=C([H])[H])(C([H])([H])[H])C(=O)C5(O[H])C5([H])OC(C([H])([H])[H])(C([H])([H])[H])OC([H])([H])C35C([H])([H])[H])C([H])([H])C3([H])OC([H])([H])C5([H])C([H])(C1([H])C42O[H])C35OC(=O)C([H])([H])[H],True
53,0,1,53:0:1,-4.89147,[H]OC1([H])C([H])(C([H])([H])C([H])([H])[H])C2([H])C([H])(OC(=O)C([H])([H])[H])C([H])=C3C4(O[H])C(O[H])(S(=O)C([H])([H])C5([H])C6([H])OC57OC(O[H])(C([H])(O[H])C7(C([H])([H])[H])C(O[H])(C([H])([H])[H])C6([H])O[H])C5(O[H])C([H])([H])C(C([H])=C([H])[H])(C([H])([H])[H])C(=O)C5(O[H])C5([H])OC(C([H])([H])[H])(C([H])([H])[H])OC([H])([H])C35C([H])([H])[H])C([H])([H])C3([H])OC([H])([H])C5([H])C([H])(C1([H])C42O[H])C35OC(=O)C([H])([H])[H],False
53,0,2,53:0:2,-4.54863,[H]OC1([H])C([H])(C([H])([H])C([H])([H])[H])C2([H])C([H])(OC(=O)C([H])([H])[H])C([H])=C3C4(O[H])C(O[H])(S(=O)C([H])([H])C5([H])C6([H])OC57OC(O[H])(C([H])(O[H])C7(C([H])([H])[H])C(O[H])(C([H])([H])[H])C6([H])O[H])C5(O[H])C([H])([H])C(C([H])=C([H])[H])(C([H])([H])[H])C(=O)C5(O[H])C5([H])OC(C([H])([H])[H])(C([H])([H])[H])OC([H])([H])C35C([H])([H])[H])C([H])([H])C3([H])OC([H])([H])C5([H])C([H])(C1([H])C42O[H])C35OC(=O)C([H])([H])[H],False
53,1,0,53:1:0,-2.32471,[H]OC1([H])C([H])(C([H])([H])C([H])([H])[H])C2([H])C([H])(OC(=O)C([H])([H])[H])C([H])=C3C4(O[H])C(O[H])(S(=O)C([H])([H])C5([H])C6([H])OC57OC(O[H])(C([H])(O[H])C7(C([H])([H])[H])C(O[H])(C([H])([H])[H])C6([H])O[H])C5(O[H])C([H])([H])C(C([H])=C([H])[H])(C([H])([H])[H])C(=O)C5(O[H])C5([H])OC(C([H])([H])[H])(C([H])([H])[H])OC([H])([H])C35C([H])([H])[H])C([H])([H])C3([H])OC([H])([H])C5([H])C([H])(C1([H])C42O[H])C35OC(=O)C([H])([H])[H],True
53,1,1,53:1:1,-2.03986,[H]OC1([H])C([H])(C([H])([H])C([H])([H])[H])C2([H])C([H])(OC(=O)C([H])([H])[H])C([H])=C3C4(O[H])C(O[H])(S(=O)C([H])([H])C5([H])C6([H])OC57OC(O[H])(C([H])(O[H])C7(C([H])([H])[H])C(O[H])(C([H])([H])[H])C6([H])O[H])C5(O[H])C([H])([H])C(C([H])=C([H])[H])(C([H])([H])[H])C(=O)C5(O[H])C5([H])OC(C([H])([H])[H])(C([H])([H])[H])OC([H])([H])C35C([H])([H])[H])C([H])([H])C3([H])OC([H])([H])C5([H])C([H])(C1([H])C42O[H])C35OC(=O)C([H])([H])[H],False
55,0,0,55:0:0,-2.95007,[H]C1=C(C([H])([H])[H])C(=O)OC1([H])C1(OC(=O)C([H])([H])[H])C(C([H])([H])Cl)=C([H])C(C([H])([H])[H])(C2([H])C([H])([H])C3([H])C([H])([H])S(=O)C2([H])C3(C([H])([H])[H])C([H])([H])[H])C2(OC2([H])[H])C2(OC2([H])[H])C([H])(OC(=O)C([H])([H])[H])C1([H])[H],True
55,0,1,55:0:1,-2.3725,[H]C1=C(C([H])([H])[H])C(=O)OC1([H])C1(OC(=O)C([H])([H])[H])C(C([H])([H])Cl)=C([H])C(C([H])([H])[H])(C2([H])C([H])([H])C3([H])C([H])([H])S(=O)C2([H])C3(C([H])([H])[H])C([H])([H])[H])C2(OC2([H])[H])C2(OC2([H])[H])C([H])(OC(=O)C([H])([H])[H])C1([H])[H],False
55,0,2,55:0:2,-1.90352,[H]C1=C(C([H])([H])[H])C(=O)OC1([H])C1(OC(=O)C([H])([H])[H])C(C([H])([H])Cl)=C([H])C(C([H])([H])[H])(C2([H])C([H])([H])C3([H])C([H])([H])S(=O)C2([H])C3(C([H])([H])[H])C([H])([H])[H])C2(OC2([H])[H])C2(OC2([H])[H])C([H])(OC(=O)C([H])([H])[H])C1([H])[H],False
55,1,0,55:1:0,-2.2692,[H]C1=C(C([H])([H])[H])C(=O)OC1([H])C1(OC(=O)C([H])([H])[H])C(C([H])([H])Cl)=C([H])C(C([H])([H])[H])(C2([H])C([H])([H])C3([H])C([H])([H])S(=O)C2([H])C3(C([H])([H])[H])C([H])([H])[H])C2(OC2([H])[H])C2(OC2([H])[H])C([H])(OC(=O)C([H])([H])[H])C1([H])[H],True
55,1,1,55:1:1,-2.08633,[H]C1=C(C([H])([H])[H])C(=O)OC1([H])C1(OC(=O)C([H])([H])[H])C(C([H])([H])Cl)=C([H])C(C([H])([H])[H])(C2([H])C([H])([H])C3([H])C([H])([H])S(=O)C2([H])C3(C([H])([H])[H])C([H])([H])[H])C2(OC2([H])[H])C2(OC2([H])[H])C([H])(OC(=O)C([H])([H])[H])C1([H])[H],False
55,1,2,55:1:2,-1.63299,[H]C1=C(C([H])([H])[H])C(=O)OC1([H])C1(OC(=O)C([H])([H])[H])C(C([H])([H])Cl)=C([H])C(C([H])([H])[H])(C2([H])C([H])([H])C3([H])C([H])([H])S(=O)C2([H])C3(C([H])([H])[H])C([H])([H])[H])C2(OC2([H])[H])C2(OC2([H])[H])C([H])(OC(=O)C([H])([H])[H])C1([H])[H],False
57,0,0,57:0:0,-3.33911,[H]C([H])([H])C1(C([H])([H])[H])OC2(OC3(C1([H])[H])C1([H])S(=O)C([H])([H])C4([H])C([H])([H])C([H])(C1([H])[H])C([H])([H])C3([H])C4([H])[H])C([H])([H])C([H])([H])C([H])(F)C([H])([H])C2([H])[H],True
57,0,1,57:0:1,-2.32401,[H]C([H])([H])C1(C([H])([H])[H])OC2(OC3(C1([H])[H])C1([H])S(=O)C([H])([H])C4([H])C([H])([H])C([H])(C1([H])[H])C([H])([H])C3([H])C4([H])[H])C([H])([H])C([H])([H])C([H])(F)C([H])([H])C2([H])[H],False
57,0,2,57:0:2,-1.93766,[H]C([H])([H])C1(C([H])([H])[H])OC2(OC3(C1([H])[H])C1([H])S(=O)C([H])([H])C4([H])C([H])([H])C([H])(C1([H])[H])C([H])([H])C3([H])C4([H])[H])C([H])([H])C([H])([H])C([H])(F)C([H])([H])C2([H])[H],False
59,0,0,59:0:0,-3.91543,[H]OC12C(=O)C(C([H])([H])[H])(C([H])([H])[H])C1([H])C1([H])OC1(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])S(=O)C3(C([H])([H])[H])C(O[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C4(O[H])C([H])(OC(=O)C([H])([H])[H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])OC(=O)C([H])([H])[N+]([H])([H])[H])C([H])([H])C14C23O[H],True
59,0,1,59:0:1,-3.63705,[H]OC12C(=O)C(C([H])([H])[H])(C([H])([H])[H])C1([H])C1([H])OC1(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])S(=O)C3(C([H])([H])[H])C(O[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C4(O[H])C([H])(OC(=O)C([H])([H])[H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])OC(=O)C([H])([H])[N+]([H])([H])[H])C([H])([H])C14C23O[H],False
59,0,2,59:0:2,-2.96991,[H]OC12C(=O)C(C([H])([H])[H])(C([H])([H])[H])C1([H])C1([H])OC1(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])S(=O)C3(C([H])([H])[H])C(O[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C4(O[H])C([H])(OC(=O)C([H])([H])[H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])OC(=O)C([H])([H])[N+]([H])([H])[H])C([H])([H])C14C23O[H],False
59,1,0,59:1:0,-3.53055,[H]OC12C(=O)C(C([H])([H])[H])(C([H])([H])[H])C1([H])C1([H])OC1(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])S(=O)C3(C([H])([H])[H])C(O[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C4(O[H])C([H])(OC(=O)C([H])([H])[H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])OC(=O)C([H])([H])N([H])[H])C([H])([H])C14C23O[H],True
59,1,1,59:1:1,-3.20621,[H]OC12C(=O)C(C([H])([H])[H])(C([H])([H])[H])C1([H])C1([H])OC1(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])S(=O)C3(C([H])([H])[H])C(O[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C4(O[H])C([H])(OC(=O)C([H])([H])[H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])OC(=O)C([H])([H])N([H])[H])C([H])([H])C14C23O[H],False
59,1,2,59:1:2,-1.11949,[H]OC12C(=O)C(C([H])([H])[H])(C([H])([H])[H])C1([H])C1([H])OC1(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])S(=O)C3(C([H])([H])[H])C(O[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C4(O[H])C([H])(OC(=O)C([H])([H])[H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])OC(=O)C([H])([H])N([H])[H])C([H])([H])C14C23O[H],False
61,0,0,61:0:0,-3.83203,[H]OC12C(=O)C([H])([H])C(C([H])([H])[H])=C1C1([H])S(=O)C(C([H])([H])[H])(C([H])([H])[H])C(C([H])([H])[H])(OC(=O)C1([H])[H])C2([H])[H],True
61,0,1,61:0:1,-3.58636,[H]OC12C(=O)C([H])([H])C(C([H])([H])[H])=C1C1([H])S(=O)C(C([H])([H])[H])(C([H])([H])[H])C(C([H])([H])[H])(OC(=O)C1([H])[H])C2([H])[H],False
61,0,2,61:0:2,-2.7157,[H]OC12C(=O)C([H])([H])C(C([H])([H])[H])=C1C1([H])S(=O)C(C([H])([H])[H])(C([H])([H])[H])C(C([H])([H])[H])(OC(=O)C1([H])[H])C2([H])[H],False
63,0,0,63:0:0,-3.48964,[H]OC([H])([H])C1(O[H])C2([H])OC1(C([H])(C([H])([H])[H])C([H])([H])[H])C13C([H])([H])C([H])([H])C4(C(=C([H])[H])C([H])([H])[H])C([H])(OC(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C5(C(=C([H])[H])C([H])([H])[H])C([H])(OC(C([H])([H])[H])(C([H])([H])[H])OC([H])([H])C4([H])C4([H])OC([H])(OC([H])([H])[H])C1([H])S(=O)C2(C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C43O[H])C1([H])C5(O[H])OC([H])([H])C1([H])C([H])([H])[H],True
63,0,1,63:0:1,-1.97963,[H]OC([H])([H])C1(O[H])C2([H])OC1(C([H])(C([H])([H])[H])C([H])([H])[H])C13C([H])([H])C([H])([H])C4(C(=C([H])[H])C([H])([H])[H])C([H])(OC(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C5(C(=C([H])[H])C([H])([H])[H])C([H])(OC(C([H])([H])[H])(C([H])([H])[H])OC([H])([H])C4([H])C4([H])OC([H])(OC([H])([H])[H])C1([H])S(=O)C2(C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C43O[H])C1([H])C5(O[H])OC([H])([H])C1([H])C([H])([H])[H],False
63,0,2,63:0:2,-1.72545,[H]OC([H])([H])C1(O[H])C2([H])OC1(C([H])(C([H])([H])[H])C([H])([H])[H])C13C([H])([H])C([H])([H])C4(C(=C([H])[H])C([H])([H])[H])C([H])(OC(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C5(C(=C([H])[H])C([H])([H])[H])C([H])(OC(C([H])([H])[H])(C([H])([H])[H])OC([H])([H])C4([H])C4([H])OC([H])(OC([H])([H])[H])C1([H])S(=O)C2(C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C43O[H])C1([H])C5(O[H])OC([H])([H])C1([H])C([H])([H])[H],False
64,0,0,64:0:0,-3.70691,[H]OC1([H])C([H])(O[H])C(O[H])(C([H])([H])[H])C2(C([H])([H])C([H])([H])C([H])=C([H])[H])C([H])([H])C3(C([H])([H])[H])OC1(C1([H])S(=O)C3(C([H])([H])[H])C34C([H])([H])C5(C([H])([H])[H])OC5([H])C5(O[H])OC3(O[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(=O)C14C5([H])O[H])C2(C([H])([H])[H])C([H])([H])[H],True
64,0,1,64:0:1,-3.12967,[H]OC1([H])C([H])(O[H])C(O[H])(C([H])([H])[H])C2(C([H])([H])C([H])([H])C([H])=C([H])[H])C([H])([H])C3(C([H])([H])[H])OC1(C1([H])S(=O)C3(C([H])([H])[H])C34C([H])([H])C5(C([H])([H])[H])OC5([H])C5(O[H])OC3(O[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(=O)C14C5([H])O[H])C2(C([H])([H])[H])C([H])([H])[H],False
64,0,2,64:0:2,-2.49997,[H]OC1([H])C([H])(O[H])C(O[H])(C([H])([H])[H])C2(C([H])([H])C([H])([H])C([H])=C([H])[H])C([H])([H])C3(C([H])([H])[H])OC1(C1([H])S(=O)C3(C([H])([H])[H])C34C([H])([H])C5(C([H])([H])[H])OC5([H])C5(O[H])OC3(O[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(=O)C14C5([H])O[H])C2(C([H])([H])[H])C([H])([H])[H],False
71,0,0,71:0:0,-3.25887,[H]OC([H])([H])C12C([H])(O[H])C(O[H])(C(OC(=O)C([H])([H])[H])=C3C(=C([H])C45C(=C([H])[H])C([H])(O[H])C([H])([H])C(OC([H])([H])[H])(C4([H])O[H])C4(O[H])S(=O)C5([H])C5(C([H])([H])[H])OC5([H])C5(OC([H])([H])C([H])([H])O5)C34[H])C1(O[H])C([H])([H])[H])C2([H])O[H],True
71,0,1,71:0:1,-2.52826,[H]OC([H])([H])C12C([H])(O[H])C(O[H])(C(OC(=O)C([H])([H])[H])=C3C(=C([H])C45C(=C([H])[H])C([H])(O[H])C([H])([H])C(OC([H])([H])[H])(C4([H])O[H])C4(O[H])S(=O)C5([H])C5(C([H])([H])[H])OC5([H])C5(OC([H])([H])C([H])([H])O5)C34[H])C1(O[H])C([H])([H])[H])C2([H])O[H],False
71,0,2,71:0:2,-2.00025,[H]OC([H])([H])C12C([H])(O[H])C(O[H])(C(OC(=O)C([H])([H])[H])=C3C(=C([H])C45C(=C([H])[H])C([H])(O[H])C([H])([H])C(OC([H])([H])[H])(C4([H])O[H])C4(O[H])S(=O)C5([H])C5(C([H])([H])[H])OC5([H])C5(OC([H])([H])C([H])([H])O5)C34[H])C1(O[H])C([H])([H])[H])C2([H])O[H],False
71,1,0,71:1:0,-3.51341,[H]OC([H])([H])C12C([H])(O[H])C(O[H])(C(OC(=O)C([H])([H])[H])=C3C(=C([H])C45C(=C([H])[H])C([H])(O[H])C([H])([H])C(OC([H])([H])[H])(C4([H])O[H])C4(O[H])S(=O)C5([H])C5(C([H])([H])[H])OC5([H])C5(OC([H])([H])C([H])([H])O5)C34[H])C1(O[H])C([H])([H])[H])C2([H])O[H],True
71,1,1,71:1:1,-2.76664,[H]OC([H])([H])C12C([H])(O[H])C(O[H])(C(OC(=O)C([H])([H])[H])=C3C(=C([H])C45C(=C([H])[H])C([H])(O[H])C([H])([H])C(OC([H])([H])[H])(C4([H])O[H])C4(O[H])S(=O)C5([H])C5(C([H])([H])[H])OC5([H])C5(OC([H])([H])C([H])([H])O5)C34[H])C1(O[H])C([H])([H])[H])C2([H])O[H],False
71,1,2,71:1:2,-2.46848,[H]OC([H])([H])C12C([H])(O[H])C(O[H])(C(OC(=O)C([H])([H])[H])=C3C(=C([H])C45C(=C([H])[H])C([H])(O[H])C([H])([H])C(OC([H])([H])[H])(C4([H])O[H])C4(O[H])S(=O)C5([H])C5(C([H])([H])[H])OC5([H])C5(OC([H])([H])C([H])([H])O5)C34[H])C1(O[H])C([H])([H])[H])C2([H])O[H],False
71,2,0,71:2:0,-2.65872,[H]OC([H])([H])C12C([H])(O[H])C(O[H])(C(OC(=O)C([H])([H])[H])=C3C(=C([H])C45C(=C([H])[H])C([H])(O[H])C([H])([H])C(OC([H])([H])[H])(C4([H])O[H])C4(O[H])S(=O)C5([H])C5(C([H])([H])[H])OC5([H])C5(OC([H])([H])C([H])([H])O5)C34[H])C1(O[H])C([H])([H])[H])C2([H])O[H],True
71,2,1,71:2:1,-2.59533,[H]OC([H])([H])C12C([H])(O[H])C(O[H])(C(OC(=O)C([H])([H])[H])=C3C(=C([H])C45C(=C([H])[H])C([H])(O[H])C([H])([H])C(OC([H])([H])[H])(C4([H])O[H])C4(O[H])S(=O)C5([H])C5(C([H])([H])[H])OC5([H])C5(OC([H])([H])C([H])([H])O5)C34[H])C1(O[H])C([H])([H])[H])C2([H])O[H],False
71,2,2,71:2:2,-2.25774,[H]OC([H])([H])C12C([H])(O[H])C(O[H])(C(OC(=O)C([H])([H])[H])=C3C(=C([H])C45C(=C([H])[H])C([H])(O[H])C([H])([H])C(OC([H])([H])[H])(C4([H])O[H])C4(O[H])S(=O)C5([H])C5(C([H])([H])[H])OC5([H])C5(OC([H])([H])C([H])([H])O5)C34[H])C1(O[H])C([H])([H])[H])C2([H])O[H],False
72,0,0,72:0:0,-2.61147,[H]C([H])([H])N1C(=O)S(=O)C2([H])C3([H])C([H])(Br)C4([H])SSC2(C3(Br)C([H])([H])[H])C14C([H])([H])[H],True
72,0,1,72:0:1,-2.38189,[H]C([H])([H])N1C(=O)S(=O)C2([H])C3([H])C([H])(Br)C4([H])SSC2(C3(Br)C([H])([H])[H])C14C([H])([H])[H],False
